learner_id,step,skill,item_id,difficulty,label,hidden_prob,bkt_pred,elo_pred
L068,23,number_sense,NX002,3.0,0,0.6858,0.2168,0.5058
L069,0,number_sense,NX010,7.0,0,0.1728,0.35,0.3666
L069,1,addition,AX002,3.0,1,0.4668,0.35,0.5519
L069,2,counting,C002,2.0,1,0.4283,0.35,0.6158
L069,3,word_problem,WX008,7.0,0,0.05,0.35,0.3817
L069,4,number_sense,NX004,4.0,0,0.332,0.1755,0.5173
L069,5,number_sense,NX006,5.0,0,0.3136,0.1428,0.4492
L069,6,number_sense,NX009,6.0,1,0.2261,0.138,0.3853
L069,7,word_problem,WX006,6.0,0,0.0731,0.1755,0.4056
L069,8,word_problem,WX004,5.0,0,0.0838,0.1428,0.441
L069,9,word_problem,WX010,8.0,0,0.05,0.138,0.2886
L069,10,word_problem,WX008,7.0,0,0.0548,0.1373,0.3229
L069,11,word_problem,WX007,6.0,0,0.05,0.1372,0.3581
L069,12,word_problem,WX004,5.0,0,0.1507,0.1372,0.3937
L069,13,word_problem,WX004,5.0,0,0.1021,0.1372,0.3808
L069,14,word_problem,W001,6.0,0,0.0989,0.1372,0.3229
L069,15,word_problem,WX007,6.0,0,0.1492,0.1372,0.3133
L069,16,word_problem,WX005,5.0,1,0.1418,0.1372,0.3483
L069,17,subtraction,SX002,4.0,1,0.4939,0.35,0.417
L069,18,word_problem,W001,6.0,1,0.1735,0.4871,0.3413
L069,19,number_sense,NX002,3.0,0,0.41,0.4885,0.5095
L069,20,number_sense,NX003,3.0,1,0.4076,0.2139,0.4919
L069,21,number_sense,N002,7.0,1,0.3402,0.6044,0.3169
L069,22,counting,CX002,2.0,1,0.5065,0.7429,0.5826
L069,23,addition,A001,3.0,0,0.5502,0.7429,0.5473
L070,0,addition,A003,8.0,1,0.2666,0.35,0.3212
L070,1,word_problem,WX009,7.0,1,0.2156,0.35,0.3886
L070,2,counting,CX006,4.0,0,0.1785,0.35,0.5587
L070,3,counting,C001,1.0,1,0.2873,0.1755,0.682
L070,4,word_problem,W002,8.0,0,0.1879,0.7429,0.3536
L070,5,number_sense,N002,7.0,0,0.1957,0.35,0.3892
L070,6,number_sense,NX003,3.0,0,0.3059,0.1755,0.5748
L070,7,number_sense,NX009,6.0,0,0.2804,0.1428,0.4055
L070,8,number_sense,NX002,3.0,0,0.347,0.138,0.5414
L070,9,number_sense,NX006,5.0,1,0.3178,0.1373,0.4227
L070,10,subtraction,S003,9.0,1,0.4262,0.35,0.2616
L070,11,word_problem,WX008,7.0,1,0.251,0.3535,0.3698
L070,12,number_sense,NX007,5.0,1,0.3521,0.4872,0.4893
L070,13,counting,CX001,1.0,0,0.3979,0.5505,0.6971
L070,14,counting,CX008,5.0,1,0.212,0.2368,0.4828
L070,15,counting,CX008,5.0,0,0.3238,0.6328,0.5007
L070,16,counting,C001,1.0,0,0.4129,0.276,0.6769
L070,17,counting,CX009,5.0,0,0.2765,0.16,0.4601
L070,18,counting,C002,2.0,1,0.4216,0.1405,0.5941
L070,19,counting,CX008,5.0,0,0.4137,0.493,0.4582
L070,20,counting,CX010,6.0,0,0.3734,0.2154,0.3936
L070,21,counting,CX003,2.0,1,0.494,0.1492,0.5792
L070,22,counting,CX009,5.0,1,0.4872,0.5081,0.4435
L070,23,addition,AX005,4.0,1,0.4505,0.7429,0.5128
L071,0,subtraction,SX005,5.0,1,0.2248,0.35,0.4641
L071,1,word_problem,WX003,4.0,1,0.5147,0.35,0.5329
L071,2,addition,AX003,3.0,1,0.1846,0.35,0.5981
L071,3,subtraction,S002,6.0,0,0.2594,0.7429,0.4623
L071,4,number_sense,NX003,3.0,0,0.5706,0.35,0.5961
L071,5,number_sense,NX001,2.0,1,0.5948,0.1755,0.6244
L071,6,counting,CX010,6.0,1,0.5302,0.35,0.4389
L071,7,subtraction,SX008,7.0,0,0.2119,0.3535,0.4086
L071,8,subtraction,SX005,5.0,0,0.3183,0.1763,0.4942
L071,9,subtraction,SX007,6.0,1,0.2807,0.1429,0.4273
L071,10,subtraction,SX005,5.0,1,0.3869,0.4972,0.4969
L071,11,number_sense,NX010,7.0,0,0.4864,0.5505,0.4144
L071,12,number_sense,NX005,4.0,1,0.5995,0.2368,0.5502
L071,13,number_sense,NX010,7.0,0,0.5281,0.6328,0.4156
L071,14,number_sense,N002,7.0,0,0.5783,0.276,0.4017
L071,15,number_sense,NX006,5.0,1,0.6083,0.16,0.4873
L071,16,number_sense,NX004,4.0,0,0.7386,0.5262,0.5552
L071,17,number_sense,NX001,2.0,1,0.7988,0.2273,0.6336
L071,18,number_sense,NX008,6.0,0,0.7029,0.6213,0.4483
L071,19,number_sense,NX005,4.0,1,0.8004,0.2698,0.5333
L071,20,number_sense,N001,3.0,1,0.8672,0.6695,0.5986
L071,21,counting,CX008,5.0,0,0.6337,0.7429,0.513
L071,22,counting,C001,1.0,1,0.772,0.3535,0.6872
L071,23,addition,AX005,4.0,0,0.2159,0.7429,0.5562
L072,0,addition,AX004,4.0,0,0.5213,0.35,0.5144
L072,1,counting,CX008,5.0,0,0.3674,0.35,0.4465
L072,2,subtraction,S003,9.0,1,0.1382,0.35,0.253
L072,3,word_problem,W001,6.0,0,0.3272,0.35,0.4073
L072,4,addition,A002,5.0,0,0.5078,0.1755,0.4428
L072,5,addition,AX001,2.0,0,0.5884,0.1428,0.5777
L072,6,addition,AX008,6.0,1,0.4494,0.138,0.3607
L072,7,counting,CX005,3.0,1,0.4816,0.1755,0.5301
L072,8,word_problem,WX001,3.0,1,0.4802,0.1755,0.5462
L072,9,number_sense,NX005,4.0,0,0.2399,0.35,0.5117
L072,10,number_sense,NX005,4.0,0,0.1947,0.1755,0.494
L072,11,number_sense,NX009,6.0,1,0.1324,0.1428,0.3787
L072,12,addition,AX008,6.0,0,0.4852,0.4885,0.3991
L072,13,addition,AX005,4.0,0,0.6165,0.2139,0.4846
L072,14,addition,A003,8.0,0,0.4407,0.1489,0.282
L072,15,addition,AX004,4.0,0,0.6527,0.1388,0.4582
L072,16,addition,AX009,6.0,1,0.5723,0.1374,0.3467
L072,17,addition,A003,8.0,1,0.5503,0.4874,0.2796
L072,18,number_sense,NX006,5.0,1,0.2482,0.497,0.4397
L072,19,counting,CX005,3.0,0,0.5551,0.5505,0.5592
L072,20,counting,CX010,6.0,0,0.4307,0.2368,0.3908
L072,21,counting,CX005,3.0,1,0.6009,0.1529,0.5266
L072,22,counting,C001,1.0,1,0.735,0.5144,0.6399
L072,23,word_problem,WX010,8.0,0,0.3567,0.5505,0.3131
L073,0,addition,AX005,4.0,1,0.5345,0.35,0.5144
L073,1,word_problem,W002,8.0,0,0.4502,0.35,0.336
L073,2,counting,CX009,5.0,0,0.6477,0.35,0.4692
L073,3,addition,AX007,5.0,1,0.5223,0.7429,0.4531
L073,4,counting,CX006,4.0,0,0.6784,0.1755,0.5222
L073,5,counting,CX008,5.0,1,0.6757,0.1428,0.454
L073,6,word_problem,WX003,4.0,1,0.6037,0.1755,0.523
L073,7,number_sense,NX008,6.0,0,0.093,0.35,0.4391
L073,8,number_sense,NX008,6.0,0,0.0639,0.1755,0.4242
L073,9,number_sense,NX008,6.0,1,0.0666,0.1428,0.41
L073,10,subtraction,SX002,4.0,0,0.4356,0.35,0.5301
L073,11,subtraction,SX002,4.0,1,0.4196,0.1755,0.5118
L073,12,counting,C002,2.0,1,0.8502,0.497,0.6266
L073,13,number_sense,NX001,2.0,1,0.3023,0.497,0.6386
L073,14,subtraction,SX002,4.0,1,0.442,0.5505,0.5538
L073,15,word_problem,WX001,3.0,1,0.7484,0.5505,0.6176
L073,16,counting,CX009,5.0,0,0.7728,0.8384,0.5322
L073,17,counting,CX003,2.0,1,0.9146,0.4662,0.6593
L073,18,counting,CX001,1.0,1,0.95,0.8215,0.7127
L073,19,number_sense,NX004,4.0,0,0.3218,0.8384,0.5851
L073,20,number_sense,NX008,6.0,1,0.2578,0.4662,0.4651
L073,21,number_sense,NX006,5.0,0,0.3383,0.8215,0.5338
L073,22,number_sense,NX005,4.0,0,0.3421,0.4414,0.5654
L073,23,number_sense,NX009,6.0,0,0.2764,0.1991,0.4457
L074,0,subtraction,SX004,5.0,1,0.5498,0.35,0.4641
L074,1,word_problem,WX002,4.0,0,0.1169,0.35,0.5329
L074,2,subtraction,SX002,4.0,0,0.6183,0.7429,0.5145
L074,3,counting,CX003,2.0,1,0.7043,0.35,0.5962
L074,4,addition,AX006,5.0,1,0.2333,0.35,0.4604
L074,5,word_problem,WX007,6.0,0,0.0775,0.1755,0.4291
L074,6,word_problem,WX005,5.0,0,0.1204,0.1428,0.4642
L074,7,word_problem,WX003,4.0,0,0.1433,0.138,0.4985
L074,8,word_problem,W002,8.0,0,0.05,0.1373,0.293
L074,9,word_problem,WX006,6.0,0,0.1284,0.1372,0.3732
L074,10,word_problem,WX010,8.0,0,0.0603,0.1372,0.2743
L074,11,word_problem,WX007,6.0,0,0.1135,0.1372,0.3525
L074,12,word_problem,WX001,3.0,1,0.2266,0.1372,0.487
L074,13,number_sense,N001,3.0,1,0.1891,0.35,0.5047
L074,14,subtraction,S002,6.0,0,0.5887,0.3535,0.3735
L074,15,subtraction,SX003,4.0,1,0.6443,0.1763,0.4586
L074,16,word_problem,WX002,4.0,0,0.2292,0.4871,0.4772
L074,17,word_problem,W001,6.0,0,0.2416,0.2134,0.3635
L074,18,word_problem,WX002,4.0,0,0.3226,0.1489,0.4484
L074,19,word_problem,WX010,8.0,1,0.1931,0.1388,0.2544
L074,20,word_problem,WX008,7.0,0,0.2219,0.4899,0.3163
L074,21,word_problem,WX009,7.0,0,0.2668,0.2143,0.307
L074,22,word_problem,W002,8.0,0,0.2522,0.149,0.2576
L074,23,word_problem,WX006,6.0,1,0.3294,0.1388,0.3338
L075,0,addition,AX002,3.0,1,0.5646,0.35,0.5644
L075,1,counting,CX005,3.0,0,0.3932,0.35,0.5791
L075,2,addition,AX002,3.0,1,0.6258,0.7429,0.5595
L075,3,number_sense,NX008,6.0,0,0.6136,0.35,0.4245
L075,4,counting,CX001,1.0,1,0.4853,0.1755,0.6557
L075,5,number_sense,NX008,6.0,0,0.6436,0.1755,0.4218
L075,6,number_sense,NX010,7.0,1,0.5879,0.1428,0.36
L075,7,subtraction,S002,6.0,1,0.446,0.35,0.4292
L075,8,word_problem,WX006,6.0,0,0.387,0.35,0.4486
L075,9,word_problem,WX009,7.0,0,0.4118,0.1755,0.3846
L075,10,word_problem,WX009,7.0,1,0.4018,0.1428,0.3721
L075,11,number_sense,NX004,4.0,1,0.8045,0.497,0.5419
L075,12,word_problem,WX007,6.0,0,0.5222,0.497,0.4572
L075,13,word_problem,WX006,6.0,0,0.5104,0.2167,0.4416
L075,14,word_problem,W002,8.0,1,0.4588,0.1494,0.3321
L075,15,word_problem,WX010,8.0,1,0.541,0.5085,0.3529
L075,16,counting,CX008,5.0,0,0.4049,0.5505,0.5218
L075,17,counting,CX004,3.0,1,0.4966,0.2368,0.6031
L075,18,counting,CX009,5.0,0,0.5118,0.6328,0.5175
L075,19,counting,CX004,3.0,0,0.5548,0.276,0.5991
L075,20,counting,C002,2.0,0,0.6244,0.16,0.6272
L075,21,counting,CX003,2.0,1,0.6189,0.1405,0.6068
L075,22,counting,C001,1.0,1,0.7395,0.493,0.6659
L075,23,subtraction,SX002,4.0,0,0.586,0.7429,0.5328
L076,0,number_sense,N001,3.0,0,0.321,0.35,0.5644
L076,1,word_problem,WX002,4.0,1,0.5353,0.35,0.4949
L076,2,word_problem,WX009,7.0,0,0.4758,0.7429,0.3647
L076,3,subtraction,S001,4.0,1,0.4376,0.35,0.4997
L076,4,counting,CX005,3.0,0,0.4778,0.35,0.567
L076,5,counting,CX009,5.0,0,0.4502,0.1755,0.4473
L076,6,counting,CX007,4.0,0,0.4653,0.1428,0.482
L076,7,counting,C002,2.0,1,0.5363,0.138,0.5657
L076,8,number_sense,NX009,6.0,0,0.2121,0.1755,0.3819
L076,9,number_sense,NX008,6.0,0,0.2242,0.1428,0.3695
L076,10,number_sense,NX001,2.0,0,0.3717,0.138,0.5549
L076,11,number_sense,NX003,3.0,1,0.4112,0.1373,0.4856
L076,12,addition,AX007,5.0,0,0.0846,0.35,0.4038
L076,13,addition,A002,5.0,0,0.0901,0.1755,0.3905
L076,14,addition,AX007,5.0,0,0.1086,0.1428,0.3777
L076,15,addition,AX004,4.0,0,0.1629,0.138,0.4134
L076,16,addition,AX009,6.0,0,0.1302,0.1373,0.3079
L076,17,addition,AX008,6.0,0,0.132,0.1372,0.2989
L076,18,addition,AX001,2.0,0,0.2971,0.1372,0.478
L076,19,addition,AX003,3.0,0,0.216,0.1372,0.4121
L076,20,addition,AX004,4.0,0,0.1994,0.1372,0.3512
L076,21,addition,A003,8.0,0,0.091,0.1372,0.1872
L076,22,addition,A001,3.0,0,0.2516,0.1372,0.3807
L076,23,addition,AX008,6.0,0,0.1949,0.1372,0.2416
L077,0,word_problem,WX003,4.0,0,0.1418,0.35,0.5144
L077,1,subtraction,SX009,7.0,0,0.0678,0.35,0.3503
L077,2,addition,AX006,5.0,0,0.0598,0.35,0.4345
L077,3,number_sense,NX008,6.0,0,0.3325,0.35,0.3717
L077,4,subtraction,SX007,6.0,0,0.1787,0.1755,0.3598
L077,5,subtraction,SX002,4.0,1,0.2105,0.1428,0.4445
L077,6,number_sense,NX002,3.0,0,0.4075,0.1755,0.5138
L077,7,number_sense,N002,7.0,0,0.3117,0.1428,0.3054
L077,8,number_sense,NX007,5.0,0,0.3828,0.138,0.3868
L077,9,number_sense,NX009,6.0,1,0.3699,0.1373,0.3283
L077,10,addition,AX001,2.0,0,0.1478,0.1755,0.5456
L077,11,addition,AX005,4.0,0,0.1186,0.1428,0.4267
L077,12,addition,A001,3.0,0,0.1281,0.138,0.4618
L077,13,addition,AX001,2.0,0,0.2036,0.1373,0.4962
L077,14,addition,AX005,4.0,0,0.1123,0.1372,0.3807
L077,15,addition,AX006,5.0,0,0.0979,0.1372,0.3228
L077,16,addition,AX005,4.0,1,0.17,0.1372,0.358
L077,17,word_problem,WX002,4.0,0,0.1762,0.1755,0.3787
L077,18,word_problem,WX004,5.0,0,0.127,0.1428,0.321
L077,19,word_problem,WX004,5.0,1,0.1219,0.138,0.3114
L077,20,counting,CX002,2.0,0,0.1422,0.35,0.4766
L077,21,counting,CX002,2.0,0,0.1744,0.1755,0.4602
L077,22,counting,CX006,4.0,1,0.1312,0.1428,0.3484
L077,23,addition,AX004,4.0,0,0.2004,0.4871,0.3691
L078,0,addition,AX001,2.0,1,0.2337,0.35,0.6131
L078,1,word_problem,W001,6.0,1,0.3867,0.35,0.4275
L078,2,subtraction,SX005,5.0,0,0.4854,0.35,0.4972
L078,3,number_sense,NX003,3.0,0,0.3707,0.35,0.58
L078,4,word_problem,WX001,3.0,1,0.5755,0.7429,0.5604
L078,5,number_sense,NX002,3.0,0,0.3393,0.1755,0.5753
L078,6,number_sense,NX006,5.0,1,0.3414,0.1428,0.4554
L078,7,subtraction,SX005,5.0,1,0.5289,0.1755,0.4741
L078,8,counting,CX010,6.0,0,0.2922,0.35,0.4421
L078,9,counting,CX002,2.0,0,0.4342,0.1755,0.6253
L078,10,counting,CX008,5.0,0,0.3887,0.1428,0.4555
L078,11,counting,C001,1.0,1,0.4964,0.138,0.6375
L078,12,counting,CX006,4.0,0,0.4767,0.4885,0.5025
L078,13,counting,CX005,3.0,1,0.5055,0.2139,0.5355
L078,14,number_sense,NX010,7.0,0,0.3281,0.497,0.3544
L078,15,number_sense,NX002,3.0,0,0.419,0.2167,0.5393
L078,16,number_sense,NX010,7.0,0,0.3409,0.1494,0.3267
L078,17,number_sense,NX001,2.0,1,0.4961,0.1389,0.5595
L078,18,number_sense,N002,7.0,0,0.3537,0.4901,0.3302
L078,19,number_sense,NX001,2.0,0,0.5937,0.2144,0.5633
L078,20,number_sense,NX010,7.0,0,0.4191,0.149,0.3035
L078,21,number_sense,NX006,5.0,0,0.5141,0.1388,0.3847
L078,22,number_sense,NX005,4.0,0,0.5122,0.1374,0.4203
L078,23,number_sense,NX009,6.0,0,0.4745,0.1372,0.3138
L079,0,subtraction,SX002,4.0,0,0.3106,0.35,0.5144
L079,1,word_problem,WX002,4.0,1,0.1376,0.35,0.4966
L079,2,addition,AX009,6.0,1,0.5956,0.35,0.4141
L079,3,addition,A001,3.0,1,0.6949,0.7429,0.5838
L079,4,word_problem,W001,6.0,0,0.0939,0.7429,0.4481
L079,5,subtraction,SX006,6.0,0,0.2511,0.1755,0.4328
L079,6,subtraction,SX001,3.0,0,0.3208,0.1428,0.5681
L079,7,subtraction,SX006,6.0,0,0.2238,0.138,0.3992
L079,8,subtraction,SX007,6.0,0,0.2944,0.1373,0.3861
L079,9,subtraction,SX009,7.0,0,0.2606,0.1372,0.3277
L079,10,subtraction,SX002,4.0,0,0.355,0.1372,0.4602
L079,11,subtraction,S001,4.0,0,0.3298,0.1372,0.4445
L079,12,subtraction,SX005,5.0,0,0.3399,0.1372,0.3809
L079,13,subtraction,SX005,5.0,0,0.3665,0.1372,0.3685
L079,14,subtraction,SX006,6.0,0,0.3567,0.1372,0.312
L079,15,subtraction,SX003,4.0,0,0.4287,0.1372,0.3939
L079,16,subtraction,S002,6.0,0,0.3198,0.1372,0.2914
L079,17,subtraction,S002,6.0,0,0.3212,0.1372,0.2832
L079,18,subtraction,SX002,4.0,1,0.4714,0.1372,0.3624
L079,19,counting,CX001,1.0,1,0.6983,0.35,0.5319
L079,20,number_sense,NX006,5.0,0,0.0745,0.35,0.3512
L079,21,number_sense,NX009,6.0,0,0.05,0.1755,0.2966
L079,22,number_sense,NX009,6.0,0,0.0907,0.1428,0.2881
L079,23,number_sense,NX004,4.0,0,0.161,0.138,0.3679
L080,0,word_problem,WX009,7.0,0,0.4778,0.35,0.3666
L080,1,addition,AX005,4.0,0,0.1157,0.35,0.5017
L080,2,word_problem,WX006,6.0,0,0.5326,0.1755,0.3857
L080,3,addition,A003,8.0,0,0.05,0.1755,0.2846
L080,4,addition,AX002,3.0,1,0.1848,0.1428,0.5116
L080,5,word_problem,WX004,5.0,0,0.5637,0.1428,0.4282
L080,6,word_problem,WX008,7.0,0,0.5549,0.138,0.3206
L080,7,word_problem,WX003,4.0,1,0.6106,0.1373,0.4524
L080,8,counting,CX010,6.0,0,0.0533,0.35,0.3733
L080,9,counting,CX001,1.0,1,0.1958,0.1755,0.6077
L080,10,number_sense,NX004,4.0,0,0.2144,0.35,0.4719
L080,11,number_sense,NX004,4.0,0,0.1932,0.1755,0.4556
L080,12,number_sense,N001,3.0,0,0.2767,0.1428,0.4902
L080,13,number_sense,NX001,2.0,0,0.2983,0.138,0.5236
L080,14,number_sense,NX001,2.0,1,0.3211,0.1373,0.5055
L080,15,subtraction,S001,4.0,1,0.5686,0.35,0.4225
L080,16,number_sense,NX001,2.0,0,0.4143,0.4872,0.5424
L080,17,number_sense,NX001,2.0,0,0.3488,0.2134,0.5238
L080,18,number_sense,NX007,5.0,0,0.2799,0.1489,0.3586
L080,19,number_sense,NX006,5.0,0,0.3351,0.1388,0.3473
L080,20,number_sense,NX008,6.0,0,0.2918,0.1374,0.2931
L080,21,number_sense,NX010,7.0,0,0.286,0.1372,0.2455
L080,22,number_sense,NX010,7.0,0,0.2324,0.1372,0.2393
L080,23,number_sense,N001,3.0,0,0.3846,0.1372,0.4053
L081,0,counting,CX008,5.0,0,0.2562,0.35,0.4641
L081,1,number_sense,NX003,3.0,1,0.3466,0.35,0.5486
L081,2,subtraction,SX008,7.0,1,0.2713,0.35,0.3662
L081,3,word_problem,WX005,5.0,0,0.091,0.35,0.4855
L081,4,word_problem,WX007,6.0,0,0.126,0.1755,0.4191
L081,5,word_problem,WX004,5.0,0,0.1273,0.1428,0.4544
L081,6,word_problem,WX005,5.0,0,0.1351,0.138,0.4388
L081,7,word_problem,WX003,4.0,0,0.1781,0.1373,0.4738
L081,8,word_problem,WX006,6.0,1,0.1604,0.1372,0.3605
L081,9,counting,CX010,6.0,0,0.2509,0.1755,0.3811
L081,10,counting,CX005,3.0,1,0.3591,0.1428,0.5167
L081,11,addition,AX009,6.0,1,0.5672,0.35,0.3844
L081,12,word_problem,WX005,5.0,0,0.1967,0.4871,0.454
L081,13,word_problem,W002,8.0,0,0.102,0.2134,0.2991
L081,14,word_problem,WX007,6.0,1,0.2494,0.1489,0.3799
L081,15,counting,CX008,5.0,1,0.3453,0.497,0.4495
L081,16,word_problem,WX005,5.0,1,0.3166,0.5076,0.4684
L081,17,number_sense,NX001,2.0,0,0.4704,0.7429,0.6344
L081,18,number_sense,NX001,2.0,0,0.4519,0.3535,0.6138
L081,19,number_sense,NX003,3.0,1,0.4553,0.1763,0.5442
L081,20,number_sense,NX003,3.0,1,0.5377,0.5517,0.5598
L081,21,addition,AX006,5.0,1,0.6437,0.7429,0.4745
L081,22,subtraction,S001,4.0,1,0.3949,0.7429,0.5429
L081,23,counting,CX009,5.0,0,0.4116,0.8384,0.5085
L082,0,number_sense,N001,3.0,1,0.6352,0.35,0.5644
L082,1,counting,CX008,5.0,0,0.4719,0.35,0.4791
L082,2,word_problem,WX005,5.0,0,0.5022,0.35,0.4626
L082,3,subtraction,SX009,7.0,0,0.3106,0.35,0.3505
L082,4,word_problem,W001,6.0,1,0.4753,0.1755,0.3861
L082,5,counting,C001,1.0,1,0.574,0.1755,0.6521
L082,6,subtraction,SX009,7.0,1,0.266,0.1755,0.37
L082,7,addition,AX002,3.0,0,0.3692,0.35,0.5892
L082,8,addition,AX003,3.0,1,0.3542,0.1755,0.5694
L082,9,counting,CX009,5.0,1,0.5572,0.5505,0.4839
L082,10,addition,AX008,6.0,1,0.32,0.5505,0.4515
L082,11,subtraction,S003,9.0,0,0.2886,0.5505,0.3267
L082,12,subtraction,SX008,7.0,1,0.3891,0.2368,0.4097
L082,13,word_problem,WX010,8.0,1,0.4528,0.5505,0.381
L082,14,subtraction,SX007,6.0,1,0.4483,0.6328,0.5008
L082,15,number_sense,NX001,2.0,1,0.7621,0.7429,0.7064
L082,16,counting,CX006,4.0,0,0.6102,0.8648,0.6262
L082,17,counting,CX001,1.0,1,0.7005,0.511,0.7376
L082,18,counting,CX002,2.0,0,0.7838,0.8457,0.7044
L082,19,counting,CX007,4.0,0,0.7064,0.4778,0.591
L082,20,counting,CX007,4.0,1,0.735,0.2103,0.5711
L082,21,counting,CX010,6.0,1,0.7178,0.5997,0.4857
L082,22,addition,AX005,4.0,1,0.5086,0.8648,0.6027
L082,23,word_problem,WX001,3.0,1,0.7066,0.8648,0.6622
L083,0,addition,A003,8.0,1,0.462,0.35,0.3212
L083,1,counting,CX002,2.0,0,0.3222,0.35,0.6351
L083,2,number_sense,NX003,3.0,1,0.3176,0.35,0.5659
L083,3,counting,CX005,3.0,0,0.3422,0.1755,0.5806
L083,4,counting,C001,1.0,0,0.4289,0.1428,0.6565
L083,5,counting,C001,1.0,1,0.3927,0.138,0.6358
L083,6,subtraction,SX008,7.0,1,0.5249,0.35,0.354
L083,7,word_problem,W002,8.0,1,0.3463,0.35,0.3288
L083,8,counting,CX003,2.0,0,0.4554,0.4885,0.6429
L083,9,counting,C002,2.0,1,0.4856,0.2139,0.6222
L083,10,counting,CX002,2.0,1,0.4867,0.6044,0.6344
L083,11,number_sense,N002,7.0,0,0.2392,0.7429,0.4
L083,12,number_sense,NX003,3.0,1,0.4534,0.3535,0.5854
L083,13,addition,A003,8.0,0,0.5336,0.7429,0.3532
L083,14,addition,AX007,5.0,1,0.5996,0.3535,0.4876
L083,15,subtraction,S002,6.0,0,0.6444,0.7429,0.4551
L083,16,subtraction,SX006,6.0,1,0.6062,0.3535,0.4396
L083,17,word_problem,WX003,4.0,0,0.4873,0.7429,0.5591
L083,18,word_problem,W001,6.0,1,0.4915,0.3535,0.4396
L083,19,number_sense,NX002,3.0,0,0.5112,0.7457,0.608
L083,20,number_sense,NX006,5.0,0,0.4069,0.356,0.488
L083,21,number_sense,NX006,5.0,1,0.4414,0.1769,0.4712
L083,22,number_sense,NX004,4.0,1,0.561,0.5526,0.5397
L083,23,addition,AX006,5.0,1,0.6584,0.7457,0.5053
L084,0,addition,AX006,5.0,1,0.144,0.35,0.4641
L084,1,subtraction,S002,6.0,0,0.0973,0.35,0.4326
L084,2,addition,AX008,6.0,0,0.1893,0.7429,0.418
L084,3,word_problem,WX005,5.0,0,0.5006,0.35,0.4533
L084,4,number_sense,N002,7.0,0,0.0957,0.35,0.3423
L084,5,number_sense,NX009,6.0,1,0.0986,0.1755,0.3778
L084,6,subtraction,SX008,7.0,0,0.0809,0.1755,0.3511
L084,7,subtraction,SX005,5.0,0,0.1634,0.1428,0.4354
L084,8,subtraction,S002,6.0,0,0.108,0.138,0.3725
L084,9,subtraction,SX007,6.0,0,0.1848,0.1373,0.3606
L084,10,subtraction,S003,9.0,0,0.05,0.1372,0.2267
L084,11,subtraction,SX003,4.0,0,0.2126,0.1372,0.4375
L084,12,subtraction,SX004,5.0,0,0.1814,0.1372,0.3745
L084,13,subtraction,SX009,7.0,0,0.1515,0.1372,0.2753
L084,14,subtraction,SX007,6.0,0,0.204,0.1372,0.3091
L084,15,subtraction,SX008,7.0,0,0.207,0.1372,0.2595
L084,16,subtraction,SX008,7.0,0,0.1898,0.1372,0.2527
L084,17,subtraction,SX005,5.0,1,0.2625,0.1372,0.3282
L084,18,word_problem,WX006,6.0,1,0.461,0.1755,0.3047
L084,19,counting,CX006,4.0,0,0.6642,0.35,0.4192
L084,20,counting,C001,1.0,1,0.7687,0.1755,0.5549
L084,21,addition,A002,5.0,1,0.196,0.3535,0.372
L084,22,subtraction,S003,9.0,0,0.1722,0.4871,0.2239
L084,23,subtraction,S003,9.0,0,0.1758,0.2134,0.2186
L085,0,addition,AX008,6.0,0,0.3368,0.35,0.4145
L085,1,word_problem,WX004,5.0,0,0.3644,0.35,0.4499
L085,2,counting,C001,1.0,0,0.6954,0.35,0.6324
L085,3,counting,CX005,3.0,0,0.5921,0.1755,0.5131
L085,4,subtraction,SX005,5.0,1,0.3182,0.35,0.3961
L085,5,counting,CX009,5.0,1,0.5649,0.1428,0.4163
L085,6,addition,AX009,6.0,0,0.3201,0.1755,0.3872
L085,7,addition,AX002,3.0,0,0.4792,0.1428,0.523
L085,8,addition,A002,5.0,0,0.4075,0.138,0.4053
L085,9,addition,AX006,5.0,0,0.4268,0.1373,0.3919
L085,10,addition,AX005,4.0,1,0.4619,0.1372,0.4275
L085,11,word_problem,W001,6.0,0,0.3059,0.1755,0.3507
L085,12,word_problem,WX005,5.0,1,0.369,0.1428,0.3863
L085,13,number_sense,NX003,3.0,1,0.5123,0.35,0.5062
L085,14,addition,A001,3.0,1,0.5222,0.4871,0.5233
L085,15,counting,CX010,6.0,0,0.5678,0.497,0.3905
L085,16,counting,CX009,5.0,1,0.5934,0.2167,0.4261
L085,17,word_problem,WX004,5.0,1,0.459,0.497,0.4456
L085,18,counting,C001,1.0,1,0.819,0.608,0.6601
L085,19,number_sense,NX009,6.0,1,0.4666,0.7429,0.4264
L085,20,subtraction,SX009,7.0,1,0.3106,0.7429,0.3968
L085,21,addition,AX003,3.0,1,0.5856,0.8331,0.6155
L085,22,word_problem,W001,6.0,0,0.4415,0.8384,0.4798
L085,23,word_problem,WX008,7.0,0,0.4208,0.4662,0.4137
L086,0,addition,AX007,5.0,0,0.05,0.35,0.4641
L086,1,number_sense,NX004,4.0,0,0.3766,0.35,0.4984
L086,2,addition,A003,8.0,0,0.05,0.1755,0.2929
L086,3,subtraction,SX001,3.0,0,0.3197,0.35,0.5214
L086,4,counting,CX007,4.0,0,0.0844,0.35,0.4532
L086,5,addition,AX002,3.0,0,0.203,0.1428,0.4877
L086,6,addition,AX001,2.0,0,0.2183,0.138,0.5213
